,word,CLINTON,O'MALLEY,SANDERS,Total
91,partner,0.17647058823529413,0.0,0.0,0.07142857142857142
92,support,0.17647058823529413,0.058823529411764705,0.06451612903225806,0.11904761904761904
93,every,0.17647058823529413,0.38235294117647056,0.03225806451612903,0.23809523809523808
94,private,0.17647058823529413,0.0,0.12903225806451613,0.11904761904761904
95,good,0.17647058823529413,0.029411764705882353,0.2903225806451613,0.19047619047619047
96,trump,0.17647058823529413,0.08823529411764706,0.06451612903225806,0.13095238095238096
97,theres,0.17647058823529413,0.08823529411764706,0.03225806451612903,0.11904761904761904
98,much,0.17647058823529413,0.14705882352941177,0.41935483870967744,0.2857142857142857
99,job,0.17647058823529413,0.14705882352941177,0.16129032258064516,0.19047619047619047
100,offered,0.17647058823529413,0.029411764705882353,0.0,0.08333333333333333
101,done,0.14705882352941177,0.17647058823529413,0.03225806451612903,0.14285714285714285
102,tech,0.14705882352941177,0.0,0.0,0.05952380952380952
103,proposed,0.14705882352941177,0.0,0.0,0.05952380952380952
104,able,0.14705882352941177,0.14705882352941177,0.12903225806451613,0.16666666666666666
105,agreement,0.14705882352941177,0.0,0.03225806451612903,0.07142857142857142
106,many,0.14705882352941177,0.11764705882352941,0.2903225806451613,0.21428571428571427
107,face,0.14705882352941177,0.08823529411764706,0.0,0.09523809523809523
108,home,0.14705882352941177,0.0,0.0967741935483871,0.13095238095238096
109,libyans,0.14705882352941177,0.0,0.0,0.05952380952380952
110,including,0.14705882352941177,0.0,0.06451612903225806,0.08333333333333333
111,percent,0.14705882352941177,0.11764705882352941,0.3548387096774194,0.23809523809523808
112,send,0.14705882352941177,0.029411764705882353,0.0967741935483871,0.10714285714285714
113,middle,0.14705882352941177,0.0,0.41935483870967744,0.21428571428571427
114,difficult,0.14705882352941177,0.0,0.06451612903225806,0.08333333333333333
115,course,0.14705882352941177,0.029411764705882353,0.06451612903225806,0.09523809523809523
116,political,0.14705882352941177,0.08823529411764706,0.12903225806451613,0.14285714285714285
117,deal,0.14705882352941177,0.0,0.12903225806451613,0.10714285714285714
118,protect,0.14705882352941177,0.08823529411764706,0.0,0.09523809523809523
119,tuition,0.14705882352941177,0.058823529411764705,0.03225806451612903,0.09523809523809523
120,come,0.14705882352941177,0.14705882352941177,0.0967741935483871,0.15476190476190477
121,nofly,0.14705882352941177,0.0,0.0,0.05952380952380952
122,problem,0.14705882352941177,0.0,0.16129032258064516,0.11904761904761904
123,tough,0.14705882352941177,0.0,0.0,0.05952380952380952
124,great,0.14705882352941177,0.11764705882352941,0.22580645161290322,0.19047619047619047
125,create,0.14705882352941177,0.029411764705882353,0.16129032258064516,0.13095238095238096
126,successful,0.14705882352941177,0.0,0.0,0.05952380952380952
127,tax,0.14705882352941177,0.17647058823529413,0.0967741935483871,0.16666666666666666
128,crosstalk,0.14705882352941177,0.058823529411764705,0.03225806451612903,0.09523809523809523
129,exactly,0.14705882352941177,0.0,0.0967741935483871,0.09523809523809523
130,future,0.14705882352941177,0.058823529411764705,0.0,0.08333333333333333
131,arab,0.14705882352941177,0.0,0.0,0.05952380952380952
132,free,0.14705882352941177,0.0,0.03225806451612903,0.07142857142857142
133,affordable,0.14705882352941177,0.029411764705882353,0.03225806451612903,0.08333333333333333
134,enough,0.14705882352941177,0.0,0.06451612903225806,0.08333333333333333
135,months,0.14705882352941177,0.0,0.12903225806451613,0.0
136,education,0.14705882352941177,0.08823529411764706,0.22580645161290322,0.17857142857142858
137,understand,0.14705882352941177,0.058823529411764705,0.16129032258064516,0.14285714285714285
138,feel,0.14705882352941177,0.029411764705882353,0.0,0.07142857142857142
139,region,0.11764705882352941,0.14705882352941177,0.03225806451612903,0.11904761904761904
140,gone,0.11764705882352941,0.0,0.0,0.047619047619047616
141,question,0.11764705882352941,0.0,0.0,0.047619047619047616
142,class,0.11764705882352941,0.0,0.3225806451612903,0.16666666666666666
143,stand,0.11764705882352941,0.0,0.06451612903225806,0.07142857142857142
144,facing,0.11764705882352941,0.029411764705882353,0.03225806451612903,0.07142857142857142
145,must,0.11764705882352941,0.17647058823529413,0.12903225806451613,0.16666666666666666
146,obama,0.11764705882352941,0.029411764705882353,0.0,0.05952380952380952
147,price,0.11764705882352941,0.0,0.0,0.047619047619047616
148,voted,0.11764705882352941,0.08823529411764706,0.12903225806451613,0.13095238095238096
149,particularly,0.11764705882352941,0.0,0.0,0.047619047619047616
150,screening,0.11764705882352941,0.0,0.0,0.047619047619047616
151,zone,0.11764705882352941,0.0,0.0,0.047619047619047616
152,community,0.11764705882352941,0.0,0.06451612903225806,0.07142857142857142
153,secondly,0.11764705882352941,0.0,0.0,0.047619047619047616
154,abroad,0.11764705882352941,0.0,0.0,0.047619047619047616
155,hear,0.11764705882352941,0.0,0.0,0.047619047619047616
156,lets,0.11764705882352941,0.0,0.25806451612903225,0.14285714285714285
157,difference,0.11764705882352941,0.0,0.12903225806451613,0.10714285714285714
158,actually,0.11764705882352941,0.5882352941176471,0.03225806451612903,0.2976190476190476
159,lead,0.11764705882352941,0.029411764705882353,0.1935483870967742,0.13095238095238096
160,youre,0.11764705882352941,0.0,0.06451612903225806,0.07142857142857142
161,transition,0.11764705882352941,0.0,0.0,0.047619047619047616
162,look,0.11764705882352941,0.38235294117647056,0.22580645161290322,0.2857142857142857
163,reason,0.11764705882352941,0.029411764705882353,0.0967741935483871,0.09523809523809523
164,challenge,0.11764705882352941,0.08823529411764706,0.0,0.08333333333333333
165,big,0.11764705882352941,0.3235294117647059,0.0967741935483871,0.21428571428571427
166,iraq,0.11764705882352941,0.029411764705882353,0.16129032258064516,0.11904761904761904
167,respond,0.11764705882352941,0.0,0.12903225806451613,0.09523809523809523
168,small,0.11764705882352941,0.029411764705882353,0.03225806451612903,0.07142857142857142
169,chance,0.11764705882352941,0.0,0.03225806451612903,0.05952380952380952
170,respect,0.11764705882352941,0.0,0.03225806451612903,0.05952380952380952
171,young,0.11764705882352941,0.029411764705882353,0.12903225806451613,0.10714285714285714
172,terrorism,0.11764705882352941,0.0,0.06451612903225806,0.07142857142857142
173,obviously,0.11764705882352941,0.0,0.03225806451612903,0.05952380952380952
174,force,0.11764705882352941,0.11764705882352941,0.06451612903225806,0.11904761904761904
175,continue,0.11764705882352941,0.0,0.0,0.047619047619047616
176,agree,0.11764705882352941,0.11764705882352941,0.1935483870967742,0.16666666666666666
177,muslim,0.11764705882352941,0.029411764705882353,0.25806451612903225,0.15476190476190477
178,everything,0.11764705882352941,0.0,0.0,0.047619047619047616
179,may,0.11764705882352941,0.11764705882352941,0.16129032258064516,0.15476190476190477
180,working,0.11764705882352941,0.029411764705882353,0.3225806451612903,0.17857142857142858
181,money,0.11764705882352941,0.029411764705882353,0.16129032258064516,0.11904761904761904
182,companies,0.11764705882352941,0.0,0.0967741935483871,0.08333333333333333
183,resolution,0.11764705882352941,0.029411764705882353,0.0,0.05952380952380952
184,drug,0.11764705882352941,0.08823529411764706,0.06451612903225806,0.10714285714285714
185,something,0.11764705882352941,0.0,0.12903225806451613,0.09523809523809523
186,saying,0.11764705882352941,0.058823529411764705,0.0967741935483871,0.10714285714285714
187,radicalization,0.11764705882352941,0.0,0.0,0.047619047619047616
188,cant,0.11764705882352941,0.0,0.03225806451612903,0.05952380952380952
189,even,0.11764705882352941,0.058823529411764705,0.03225806451612903,0.08333333333333333
190,communities,0.11764705882352941,0.029411764705882353,0.03225806451612903,0.07142857142857142
191,election,0.11764705882352941,0.058823529411764705,0.06451612903225806,0.09523809523809523
192,figure,0.11764705882352941,0.08823529411764706,0.0,0.08333333333333333
193,clear,0.11764705882352941,0.058823529411764705,0.06451612903225806,0.09523809523809523
194,women,0.11764705882352941,0.029411764705882353,0.06451612903225806,0.08333333333333333
195,wage,0.11764705882352941,0.17647058823529413,0.22580645161290322,0.20238095238095238
196,incomes,0.11764705882352941,0.0,0.0,0.0
197,blind,0.11764705882352941,0.0,0.0,0.047619047619047616
198,happen,0.11764705882352941,0.0,0.12903225806451613,0.10714285714285714
199,insurance,0.11764705882352941,0.0,0.22580645161290322,0.13095238095238096
200,certainly,0.11764705882352941,0.0,0.0,0.047619047619047616
201,rid,0.08823529411764706,0.0,0.22580645161290322,0.11904761904761904
202,since,0.08823529411764706,0.0,0.0,0.03571428571428571
203,taking,0.08823529411764706,0.0,0.03225806451612903,0.047619047619047616
204,democratic,0.08823529411764706,0.058823529411764705,0.12903225806451613,0.10714285714285714
205,attention,0.08823529411764706,0.029411764705882353,0.03225806451612903,0.05952380952380952
206,tell,0.08823529411764706,0.0,0.25806451612903225,0.14285714285714285
207,arena,0.08823529411764706,0.0,0.0,0.03571428571428571
208,advocated,0.08823529411764706,0.0,0.0,0.03571428571428571
209,path,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
210,commitment,0.08823529411764706,0.0,0.0,0.03571428571428571
211,wish,0.08823529411764706,0.0,0.0,0.03571428571428571
212,increase,0.08823529411764706,0.14705882352941177,0.0,0.09523809523809523
213,leader,0.08823529411764706,0.11764705882352941,0.0,0.08333333333333333
214,safety,0.08823529411764706,0.058823529411764705,0.0967741935483871,0.09523809523809523
215,recruiter,0.08823529411764706,0.0,0.0,0.03571428571428571
216,diplomatic,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
217,justice,0.08823529411764706,0.029411764705882353,0.03225806451612903,0.05952380952380952
218,business,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
219,omalley,0.08823529411764706,0.058823529411764705,0.06451612903225806,0.08333333333333333
220,policy,0.08823529411764706,0.058823529411764705,0.0967741935483871,0.09523809523809523
221,trying,0.08823529411764706,0.058823529411764705,0.03225806451612903,0.07142857142857142
222,necessary,0.08823529411764706,0.0,0.03225806451612903,0.047619047619047616
223,act,0.08823529411764706,0.11764705882352941,0.12903225806451613,0.13095238095238096
224,still,0.08823529411764706,0.058823529411764705,0.03225806451612903,0.07142857142857142
225,ten,0.08823529411764706,0.058823529411764705,0.0,0.05952380952380952
226,looking,0.08823529411764706,0.08823529411764706,0.0967741935483871,0.10714285714285714
227,call,0.08823529411764706,0.029411764705882353,0.06451612903225806,0.07142857142857142
228,better,0.08823529411764706,0.2647058823529412,0.06451612903225806,0.16666666666666666
229,highest,0.08823529411764706,0.08823529411764706,0.0,0.07142857142857142
230,asking,0.08823529411764706,0.0,0.0,0.03571428571428571
231,sense,0.08823529411764706,0.0,0.03225806451612903,0.047619047619047616
232,person,0.08823529411764706,0.08823529411764706,0.03225806451612903,0.08333333333333333
233,met,0.08823529411764706,0.029411764705882353,0.03225806451612903,0.05952380952380952
234,mistake,0.08823529411764706,0.0,0.0,0.03571428571428571
235,turn,0.08823529411764706,0.029411764705882353,0.03225806451612903,0.05952380952380952
236,night,0.08823529411764706,0.029411764705882353,0.03225806451612903,0.05952380952380952
237,federal,0.08823529411764706,0.08823529411764706,0.03225806451612903,0.08333333333333333
238,vetting,0.08823529411764706,0.0,0.0,0.03571428571428571
239,nation,0.08823529411764706,0.3235294117647059,0.12903225806451613,0.21428571428571427
240,running,0.08823529411764706,0.0,0.22580645161290322,0.11904761904761904
241,higher,0.08823529411764706,0.058823529411764705,0.03225806451612903,0.07142857142857142
242,violence,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
243,advocating,0.08823529411764706,0.0,0.0,0.03571428571428571
244,air,0.08823529411764706,0.0,0.0,0.03571428571428571
245,dislodge,0.08823529411764706,0.0,0.0,0.03571428571428571
246,always,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
247,david,0.08823529411764706,0.20588235294117646,0.0967741935483871,0.15476190476190477
248,kids,0.08823529411764706,0.0,0.25806451612903225,0.0
249,russia,0.08823529411764706,0.0,0.06451612903225806,0.05952380952380952
250,maybe,0.08823529411764706,0.029411764705882353,0.1935483870967742,0.11904761904761904
251,martha,0.08823529411764706,0.2647058823529412,0.06451612903225806,0.16666666666666666
252,prevent,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
253,within,0.08823529411764706,0.058823529411764705,0.0,0.05952380952380952
254,absolutely,0.08823529411764706,0.0,0.12903225806451613,0.08333333333333333
255,donald,0.08823529411764706,0.058823529411764705,0.03225806451612903,0.07142857142857142
256,reach,0.08823529411764706,0.0,0.0,0.03571428571428571
257,vote,0.08823529411764706,0.0,0.03225806451612903,0.047619047619047616
258,fear,0.08823529411764706,0.0,0.0,0.03571428571428571
259,muslimamerican,0.08823529411764706,0.0,0.0,0.03571428571428571
260,longer,0.08823529411764706,0.029411764705882353,0.06451612903225806,0.07142857142857142
261,immunity,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
262,men,0.08823529411764706,0.0,0.0,0.03571428571428571
263,giving,0.08823529411764706,0.0,0.0,0.03571428571428571
264,officer,0.08823529411764706,0.0,0.0,0.05952380952380952
265,joined,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
266,day,0.08823529411764706,0.23529411764705882,0.1935483870967742,0.20238095238095238
267,attacks,0.08823529411764706,0.029411764705882353,0.0,0.0
268,wall,0.08823529411764706,0.08823529411764706,0.3225806451612903,0.19047619047619047
269,early,0.08823529411764706,0.0,0.0,0.03571428571428571
270,fair,0.08823529411764706,0.058823529411764705,0.03225806451612903,0.07142857142857142
271,long,0.08823529411764706,0.029411764705882353,0.03225806451612903,0.05952380952380952
272,anybody,0.08823529411764706,0.0,0.03225806451612903,0.047619047619047616
273,means,0.08823529411764706,0.0,0.0,0.0
274,message,0.08823529411764706,0.0,0.0,0.03571428571428571
275,process,0.08823529411764706,0.08823529411764706,0.0,0.07142857142857142
276,heard,0.08823529411764706,0.0,0.0,0.03571428571428571
277,democrat,0.08823529411764706,0.0,0.06451612903225806,0.07142857142857142
278,possible,0.08823529411764706,0.058823529411764705,0.0,0.05952380952380952
279,bit,0.08823529411764706,0.029411764705882353,0.0967741935483871,0.08333333333333333
280,european,0.08823529411764706,0.0,0.0,0.03571428571428571
281,afghanistan,0.08823529411764706,0.0,0.0,0.03571428571428571
282,specific,0.08823529411764706,0.0,0.0,0.03571428571428571
283,next,0.08823529411764706,0.17647058823529413,0.0967741935483871,0.14285714285714285
284,terrorist,0.08823529411764706,0.0,0.0,0.08333333333333333
285,asked,0.08823529411764706,0.08823529411764706,0.0,0.07142857142857142
286,agenda,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
287,street,0.08823529411764706,0.058823529411764705,0.3548387096774194,0.19047619047619047
288,america,0.08823529411764706,0.4411764705882353,0.3548387096774194,0.34523809523809523
289,quickly,0.08823529411764706,0.0,0.0,0.03571428571428571
290,data,0.08823529411764706,0.029411764705882353,0.0,0.047619047619047616
291,best,0.08823529411764706,0.08823529411764706,0.16129032258064516,0.13095238095238096
292,thank,0.08823529411764706,0.058823529411764705,0.12903225806451613,0.10714285714285714
293,particular,0.08823529411764706,0.0,0.0,0.03571428571428571
294,space,0.08823529411764706,0.0,0.0,0.03571428571428571
295,fact,0.08823529411764706,0.08823529411764706,0.16129032258064516,0.13095238095238096
296,strategy,0.08823529411764706,0.0,0.0,0.03571428571428571
297,action,0.08823529411764706,0.029411764705882353,0.0967741935483871,0.08333333333333333
298,debt,0.058823529411764705,0.0,0.0967741935483871,0.05952380952380952
299,comment,0.058823529411764705,0.0,0.0,0.023809523809523808
300,defeat,0.058823529411764705,0.0,0.0,0.023809523809523808
301,join,0.058823529411764705,0.0,0.0,0.023809523809523808
302,due,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
303,already,0.058823529411764705,0.0,0.0,0.023809523809523808
304,iranian,0.058823529411764705,0.0,0.0,0.023809523809523808
305,coming,0.058823529411764705,0.08823529411764706,0.0967741935483871,0.09523809523809523
306,destroy,0.058823529411764705,0.029411764705882353,0.1935483870967742,0.10714285714285714
307,debate,0.058823529411764705,0.17647058823529413,0.03225806451612903,0.10714285714285714
308,ads,0.058823529411764705,0.0,0.0,0.023809523809523808
309,opposed,0.058823529411764705,0.0,0.0,0.023809523809523808
310,real,0.058823529411764705,0.029411764705882353,0.12903225806451613,0.08333333333333333
311,wrong,0.058823529411764705,0.0,0.12903225806451613,0.07142857142857142
312,independent,0.058823529411764705,0.0,0.12903225806451613,0.07142857142857142
313,islam,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
314,around,0.058823529411764705,0.11764705882352941,0.12903225806451613,0.11904761904761904
315,bernardino,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
316,arming,0.058823529411764705,0.0,0.0,0.023809523809523808
317,husband,0.058823529411764705,0.0,0.0,0.047619047619047616
318,negotiate,0.058823529411764705,0.0,0.0,0.023809523809523808
319,effect,0.058823529411764705,0.0,0.0,0.023809523809523808
320,department,0.058823529411764705,0.11764705882352941,0.0967741935483871,0.10714285714285714
321,play,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
322,power,0.058823529411764705,0.029411764705882353,0.0967741935483871,0.07142857142857142
323,exist,0.058823529411764705,0.0,0.0,0.023809523809523808
324,different,0.058823529411764705,0.11764705882352941,0.0,0.07142857142857142
325,syrians,0.058823529411764705,0.0,0.0,0.023809523809523808
326,seeing,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
327,experts,0.058823529411764705,0.0,0.0,0.023809523809523808
328,another,0.058823529411764705,0.029411764705882353,0.06451612903225806,0.05952380952380952
329,answer,0.058823529411764705,0.0,0.0967741935483871,0.05952380952380952
330,final,0.058823529411764705,0.0,0.0,0.023809523809523808
331,democracy,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
332,combat,0.058823529411764705,0.11764705882352941,0.0,0.07142857142857142
333,regime,0.058823529411764705,0.058823529411764705,0.12903225806451613,0.09523809523809523
334,easy,0.058823529411764705,0.0,0.12903225806451613,0.07142857142857142
335,taxes,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
336,charged,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
337,somebody,0.058823529411764705,0.0,0.0967741935483871,0.05952380952380952
338,incentivize,0.058823529411764705,0.0,0.0,0.023809523809523808
339,door,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
340,war,0.058823529411764705,0.14705882352941177,0.3225806451612903,0.20238095238095238
341,outofpocket,0.058823529411764705,0.0,0.0,0.023809523809523808
342,special,0.058823529411764705,0.0,0.0,0.023809523809523808
343,invoked,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
344,missing,0.058823529411764705,0.0,0.0,0.023809523809523808
345,explain,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
346,went,0.058823529411764705,0.058823529411764705,0.06451612903225806,0.07142857142857142
347,worked,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
348,bad,0.058823529411764705,0.11764705882352941,0.0,0.07142857142857142
349,al,0.058823529411764705,0.0,0.0,0.023809523809523808
350,someone,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
351,equal,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
352,sector,0.058823529411764705,0.0,0.0,0.023809523809523808
353,game,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
354,match,0.058823529411764705,0.0,0.0,0.023809523809523808
355,closely,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
356,whatever,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
357,turning,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
358,overdose,0.058823529411764705,0.0,0.0,0.023809523809523808
359,keene,0.058823529411764705,0.0,0.0,0.023809523809523808
360,bring,0.058823529411764705,0.029411764705882353,0.16129032258064516,0.09523809523809523
361,town,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
362,white,0.058823529411764705,0.0,0.0,0.023809523809523808
363,stop,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
364,saw,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
365,creating,0.058823529411764705,0.058823529411764705,0.03225806451612903,0.05952380952380952
366,planned,0.058823529411764705,0.0,0.0,0.023809523809523808
367,find,0.058823529411764705,0.058823529411764705,0.0967741935483871,0.08333333333333333
368,teacher,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
369,kurdish,0.058823529411764705,0.0,0.0,0.023809523809523808
370,facilities,0.058823529411764705,0.0,0.0,0.023809523809523808
371,weapons,0.058823529411764705,0.0,0.0967741935483871,0.0
372,talk,0.058823529411764705,0.058823529411764705,0.0967741935483871,0.08333333333333333
373,afford,0.058823529411764705,0.029411764705882353,0.0967741935483871,0.07142857142857142
374,effective,0.058823529411764705,0.0,0.0,0.023809523809523808
375,refugees,0.058823529411764705,0.08823529411764706,0.03225806451612903,0.07142857142857142
376,reporting,0.058823529411764705,0.0,0.0,0.023809523809523808
377,investment,0.058823529411764705,0.17647058823529413,0.03225806451612903,0.10714285714285714
378,seen,0.058823529411764705,0.058823529411764705,0.03225806451612903,0.05952380952380952
379,conversations,0.058823529411764705,0.0,0.0,0.023809523809523808
380,spent,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
381,student,0.058823529411764705,0.029411764705882353,0.06451612903225806,0.05952380952380952
382,ahead,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
383,killed,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
384,ago,0.058823529411764705,0.0,0.12903225806451613,0.07142857142857142
385,programs,0.058823529411764705,0.0,0.0,0.0
386,planning,0.058823529411764705,0.0,0.0,0.023809523809523808
387,attacked,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
388,criminal,0.058823529411764705,0.029411764705882353,0.12903225806451613,0.08333333333333333
389,fought,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
390,credit,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
391,fighting,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
392,record,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
393,trouble,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
394,inside,0.058823529411764705,0.0,0.0,0.023809523809523808
395,martin,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
396,minute,0.058823529411764705,0.0,0.0,0.023809523809523808
397,truth,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
398,sellers,0.058823529411764705,0.0,0.0,0.023809523809523808
399,away,0.058823529411764705,0.029411764705882353,0.0967741935483871,0.07142857142857142
400,situation,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
401,epidemic,0.058823529411764705,0.0,0.0,0.023809523809523808
402,changing,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
403,order,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
404,donations,0.058823529411764705,0.0,0.0,0.023809523809523808
405,recent,0.058823529411764705,0.0,0.0,0.023809523809523808
406,san,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
407,nowhere,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
408,inquiry,0.058823529411764705,0.0,0.0,0.023809523809523808
409,toward,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
410,adversaries,0.058823529411764705,0.0,0.0,0.023809523809523808
411,run,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
412,interested,0.058823529411764705,0.0,0.0,0.023809523809523808
413,opportunities,0.058823529411764705,0.0,0.0,0.023809523809523808
414,list,0.058823529411764705,0.0,0.0,0.023809523809523808
415,goes,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
416,mine,0.058823529411764705,0.0,0.0,0.023809523809523808
417,rule,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
418,common,0.058823529411764705,0.0,0.0,0.023809523809523808
419,measures,0.058823529411764705,0.0,0.0,0.023809523809523808
420,history,0.058823529411764705,0.0,0.12903225806451613,0.07142857142857142
421,role,0.058823529411764705,0.11764705882352941,0.03225806451612903,0.08333333333333333
422,public,0.058823529411764705,0.11764705882352941,0.06451612903225806,0.09523809523809523
423,place,0.058823529411764705,0.08823529411764706,0.0,0.05952380952380952
424,walk,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
425,associated,0.058823529411764705,0.0,0.0,0.023809523809523808
426,territory,0.058823529411764705,0.0,0.0,0.023809523809523808
427,break,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
428,family,0.058823529411764705,0.058823529411764705,0.22580645161290322,0.13095238095238096
429,trust,0.058823529411764705,0.0,0.0,0.023809523809523808
430,became,0.058823529411764705,0.0,0.0,0.023809523809523808
431,website,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
432,theyve,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
433,happened,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
434,failure,0.058823529411764705,0.0,0.0,0.03571428571428571
435,minimum,0.058823529411764705,0.029411764705882353,0.06451612903225806,0.05952380952380952
436,senate,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
437,profit,0.058823529411764705,0.0,0.0,0.023809523809523808
438,anything,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
439,grandmother,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
440,laughter,0.058823529411764705,0.0,0.25806451612903225,0.11904761904761904
441,strong,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
442,focused,0.058823529411764705,0.0,0.0,0.023809523809523808
443,turned,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
444,raising,0.058823529411764705,0.0,0.0,0.023809523809523808
445,trainers,0.058823529411764705,0.0,0.0,0.023809523809523808
446,rebuild,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
447,response,0.058823529411764705,0.0,0.0,0.023809523809523808
448,among,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
449,voter,0.058823529411764705,0.0,0.0,0.023809523809523808
450,else,0.058823529411764705,0.0,0.12903225806451613,0.07142857142857142
451,lobby,0.058823529411764705,0.0,0.0,0.023809523809523808
452,thinking,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
453,becoming,0.058823529411764705,0.0,0.0,0.023809523809523808
454,happening,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
455,qaida,0.058823529411764705,0.0,0.0,0.023809523809523808
456,mission,0.058823529411764705,0.0,0.0,0.023809523809523808
457,overthrow,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
458,prioritize,0.058823529411764705,0.0,0.0,0.023809523809523808
459,army,0.058823529411764705,0.0,0.0,0.023809523809523808
460,privatization,0.058823529411764705,0.0,0.0,0.023809523809523808
461,moderate,0.058823529411764705,0.0,0.0,0.023809523809523808
462,market,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
463,compact,0.058823529411764705,0.0,0.0,0.023809523809523808
464,putting,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
465,geneva,0.058823529411764705,0.0,0.0,0.023809523809523808
466,values,0.058823529411764705,0.17647058823529413,0.0,0.09523809523809523
467,glitches,0.058823529411764705,0.0,0.0,0.023809523809523808
468,confident,0.058823529411764705,0.0,0.0,0.023809523809523808
469,sending,0.058823529411764705,0.0,0.0,0.023809523809523808
470,effort,0.058823529411764705,0.0,0.1935483870967742,0.09523809523809523
471,decades,0.058823529411764705,0.0,0.0,0.023809523809523808
472,last,0.058823529411764705,0.14705882352941177,0.12903225806451613,0.13095238095238096
473,case,0.058823529411764705,0.058823529411764705,0.06451612903225806,0.07142857142857142
474,prescription,0.058823529411764705,0.0,0.0,0.023809523809523808
475,use,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
476,share,0.058823529411764705,0.08823529411764706,0.03225806451612903,0.07142857142857142
477,paying,0.058823529411764705,0.0,0.16129032258064516,0.08333333333333333
478,live,0.058823529411764705,0.0,0.0,0.10714285714285714
479,house,0.058823529411764705,0.0,0.16129032258064516,0.08333333333333333
480,change,0.058823529411764705,0.0,0.1935483870967742,0.10714285714285714
